gene_name	qvalues	thetas	var	brownSigmas
OG10263	FSTL1	3.20023226341245e-06	0.937047199562414	0.115387778991188	5.84942808896668
OG10264	LMOD1	0.00592134766125128	-0.0142280229706993	0.207287402447816	2.71799142821399
OG10265	ELF3	0.000121559195750831	0.600258208969872	0.404631986883931	10.4784390392998
OG10268	IGFBP7	1.03021841085437e-05	1.86204975065577	0.0686032119313136	2.82772358363709
OG10269	TRIM46	0.000135001931180857	-0.990031607143395	0.139048474181664	4.07458186876515
OG10272	ARPC2	1	1.03509722300971	2.23861570547625	3.24143451731496
OG10273	TSACC	0.0681114597779206	-0.292649384711347	0.713707508868137	5.64393909184482
OG10275	TMEM79	0.284840064942113	-0.264711623839838	0.317354289433142	1.64795424762526
OG10276	SSR2	0.00374177832482843	1.92862837127785	0.0460363804929154	0.630400600778964
OG10277	RNF25	0.000111447251956398	0.915751197024201	0.0273361494952018	0.738926175794677
OG10278	STK36	0.000184178254571154	0.177609261313775	0.137342932184669	3.45765488614468
OG10279	ADORA1	0.0940499833634107	-0.658101864725667	1.41317469069379	9.48423380909738
OG10280	NEK10	0.00138629757157786	-1.22964334333527	0.311096160714557	5.05222258144175
OG10282	FEV	0.0222878150924303	-1.47497060644263	0.331384706395226	3.56517362790899
OG10284	IHH	0.00116079104686842	0.562479242031059	0.37582320452369	7.12721899558797
OG10285	CIP2A	0.00252936777953492	-0.430648833351105	0.138819825309476	2.3466305881413
OG10286	EOMES	0.0302941667330551	-0.470074883911302	0.343589978368615	2.77961790197937
OG10288	TGFBR2	6.61424304587728e-05	1.17305966935468	0.0706087928275269	2.01092368122802
OG1029	PYGM	0.000665006994217215	-0.180256003965212	0.113582869849835	2.54269914188514
OG10290	ANKZF1	0.00071344198342402	0.964981107045806	0.060079971549793	1.219201771363
OG10292	TRAT1	0.0331350877739586	-0.478525883208853	0.405878697332541	3.36556017019789
OG10293	FBLN2	3.32803241862753e-05	0.0363377729782629	0.140676029452665	5.06931793864832
OG10294	GLB1L	0.000514843916506977	0.627403235454431	0.0884569299351273	1.69298849623863
OG10295	STT3B	0.0272410481474753	1.512371313272	0.0706925772351009	0.664644684962651
OG10297	NFASC	0.00880304354182582	-0.601607846273787	0.721920470841976	8.63075808603085
OG10298	FCRL1	8.43987013261225e-05	-0.786791358699339	0.294077735051419	10.6410092140163
OG103	FBXL3	0.0016843611954613	0.88019356580657	0.036674747444496	0.634556188237554
OG10300	SERPINI1	0.018925066240647	-0.0480695388599774	0.510340169568359	4.8801217644586
OG10301	CLASP2	0.00032100856374283	0.52399099355463	0.0771399185495527	1.70349509942652
OG10302	SUCLG1	0.000316541622038699	2.0559715036193	0.0985839842420074	2.10726696069879
OG10303	NUAK2	5.62042748575996e-05	0.459969739177924	0.090143776424039	2.79045552541926
OG10304	SPTA1	0.00141695185338882	-1.033333115235	0.356345627337049	6.32770924409026
OG10305	PRKCI	0.00452551280784766	0.537846494379823	0.074607002157439	0.941110805158334
OG10307	EFHB	0.0473175279146156	-1.18469587750665	0.706273782206918	5.81254746625875
OG10310	FABP1	0.041491759439267	3.0873939881609	0.600038320733549	4.73500396680031
OG10312	ICA1L	6.42877852088189e-06	-1.09052958622441	0.164297300982067	7.30619904472691
OG10313	CTLA4	4.16158183905097e-07	-1.21696366165982	0.249804553534873	18.0509779178406
OG10314	ICOS	0.000227458221275118	-0.618223614816307	0.261802106477452	6.29820909532549
OG10315	RYBP	2.95637037023609e-05	0.764949581147994	0.0362972474831984	1.31347961066665
OG10318	GTPBP8	1.94178796275723e-05	0.522563246307429	0.0701515922779621	2.74223469206878
OG10319	NEPRO	0.0022333832392702	0.443512429435771	0.0885502000853521	1.37369656319736
OG1032	TRPC7	3.84062151753932e-07	-1.87710373448687	0.055055122288369	4.0553595579359
OG10320	SPICE1	1.15450952836038e-05	0.211434324234886	0.0467575910342825	1.96402350101489
OG10321	CCDC191	0.000199284476198649	-0.104316641276719	0.0564306387989307	1.49990455218518
OG10322	CADPS	1.10737372339682e-06	-1.38538138387453	0.147240993475695	8.9360148109769
OG10323	NKX6-1	0.209543068596892	-1.62157827500089	0.284673354742094	1.49612249391548
OG10324	CDS1	0.0100878620109757	-0.0884662539209428	0.667505603302894	7.40463251784317
OG10325	WDFY3	0.00039746106262427	0.598256830721934	0.0649243996060591	1.46528742545398
OG10326	COX18	2.48955534299708e-05	0.71072003782545	0.065971593136836	2.31122994383048
OG10328	SYNPR	5.6743531348017e-08	-1.4907176858972	0.304816453833138	32.3713182103098
OG10329	ALB	1.34746377647384e-06	4.58354337614728	0.0860760430461193	5.01057706450462
OG10330	C3orf49	1.44868495434282e-07	-1.64273225915793	0.242467720248819	30.2129921765306
OG10332	ATXN7	0.000639641187343556	0.494692889091521	0.0377705972935736	0.832522693719499
OG10333	PSMD6	0.243274395890704	1.50751742650712	0.0580854109438956	0.304323203361716
OG10334	PRICKLE2	0.00237150449136864	-0.668034536811932	0.260239835228694	4.00981447570517
OG10335	ADAMTS9	9.63582695675846e-05	-0.147096169163372	0.109394258188919	3.04743810598215
OG10336	PPM1K	0.000157756612331087	0.94249210049889	0.134793080525583	3.42806912288718
OG10337	ERICH6	0.013436977038967	-1.01011421497799	0.998676264253387	10.8928495216974
OG10338	CLRN1	3.03931581430517e-05	-1.4366459137958	0.399300970881161	18.8013833729017
OG10339	GMPS	0.0244617827901519	1.00975981079409	0.0757756458523984	0.712541701397461
OG1034	ADGRF5	4.95232424945585e-07	0.686473982348921	0.0427969492711338	3.0041952217387
OG10340	TIPARP	0.0034820217798231	0.498422399259492	0.0971459422506065	1.38565159377027
OG10341	CCNL1	6.31148049026441e-05	1.25876613171371	0.0594553780271905	1.691953701301
OG10342	PTX3	0.000137257148764834	-0.955134102857273	0.295858199414341	8.37418131045767
OG10344	DCLK3	5.06851857370548e-05	-0.888024584229576	0.766318084838841	25.128131722967
OG10345	SLMAP	0.000288335176930918	0.941320950638356	0.0388225670353109	0.830449758829261
OG10347	RPP14	0.112950175793875	0.671720061255924	0.660782896544657	4.39151656311152
OG10348	ABHD6	0.000669641942677928	0.902426325095888	0.257688463306086	6.11002991962246
OG10349	DNASE1L3	0.000164181054556929	1.46770791665769	0.158849090628501	3.76653935097256
OG1035	SDK2	0.000120113100189644	-0.658504950070137	0.114669589474809	2.98174724801881
OG10350	C3orf67	0.00141825901431517	-0.318846204747874	0.61603521759405	10.530694266845
OG10352	APBB2	0.0078152754198524	0.527419767294883	0.0490815807627403	0.629869757585126
OG10353	IL17RE	3.70355153976441e-05	-0.487874790313219	0.340274358150096	12.3092443848358
OG10354	IL17RC	2.53584937001421e-05	1.02228552016031	0.12281511083337	4.26902284787346
OG10355	CRELD1	6.82286167864874e-07	1.23999977317386	0.0121293227217836	0.957372743803592
OG10356	PRRT3	0.00669176338411988	-1.16739451274345	0.450269691948159	5.49406283483279
OG10357	FANCD2OS	0.000123811566864114	-1.57451040155738	0.291026957601025	8.16250843938812
OG10358	PCOLCE2	0.000611864627424511	-0.0587171298195868	0.904149028859999	17.3673113321467
OG1036	ADAM7	0.00781708398750993	-1.88875791050836	0.109782142856565	1.32914127094881
OG10360	MTMR14	0.0145660772918894	1.15704464125969	0.0744618811333971	0.83822467256871
OG10361	TTC14	1.21374625343091e-05	0.743339815863896	0.0742701358731354	3.0885503618567
OG10362	MTHFD2L	0.000155739275370517	-0.300761703908565	0.350130495921107	8.61220145204795
OG10363	RCHY1	0.00332167740919705	0.816413363595209	0.123025276048716	2.01314877080295
OG10365	CCDC158	0.00247365820789191	-0.379635220458171	0.345404767853686	5.35957683410741
OG10366	CPA3	0.00596597932453598	-0.600485218227901	0.499979158017527	6.47214210412254
OG10368	HPS3	4.70127276220827e-05	0.338777256462822	0.0579055997957311	1.9901644321052
OG10369	TM4SF18	6.83956475905292e-05	0.32640335864845	0.128204879633983	5.8340465769105
OG1037	NUP133	0.00023122813516825	0.608506498247702	0.0320706982409731	0.751899015112085
OG10371	RYK	4.35154979019649e-05	0.995467713742988	0.0210421051161591	0.661069226601674
OG10373	TCF23	2.84350790566862e-05	-1.5261136415193	0.247481781314746	10.241669254405
OG10374	DNAJC5G	4.30490643132941e-08	-1.71460936256729	0.190201307259075	21.7464823630839
OG10375	UCN	0.0967076448900844	-1.21302712777424	0.691642299305453	4.59405533340724
OG10376	ZNF513	0.00649141579470356	0.73335008819772	0.118425080426002	1.52914777188847
OG10378	PLB1	0.000113534346877706	-1.44827012204133	0.171931292874948	4.55964076956628
OG10380	KIAA1143	0.224639269659599	0.679160820436287	0.101144270992508	0.589098467048071
OG10381	KIF15	0.036429622427537	-0.733651877549175	0.143133138714615	1.20381804939558
OG10383	WDR43	2.81872429848538e-05	0.844803275594564	0.0275566507123354	0.996020267699107
OG10384	ZDHHC3	0.000392662306153208	0.967454366228869	0.0385621166717252	0.973568743459262
OG10385	CDCP1	6.47253581161896e-05	-0.290449771132065	0.574843784118467	18.5483198411127
